id,alim_nom_fr,portions,quantities
daa49d0f-4362-4978-a1e7-1014eda7c5a3,"Boeuf, collier, cru",Collier,100g
f3a6fdd4-e99c-4831-87be-28c88e296f28,"Boeuf, steak haché 5% MG, cru",Steak haché,100g
675ad7d4-261d-4790-8511-de31e06cce7b,"Boeuf, steak haché 10% MG, cru",Steak haché,100g
9ac959f4-f8af-4105-878c-9bcf32a8fcf9,"Boeuf, steak haché 15% MG, cru",Steak haché,100g
9ea46bdc-560b-4c31-a0dc-92564c3b81ac,"Boeuf, steak haché 20% MG, cru",Steak haché,100g
25fd596a-f4c8-4560-8cb7-9952b304545f,"Boeuf, paleron, cru",Paleron,100g
f6a52a5f-9b56-4c5a-89b7-a3a6fbffbab4,"Boeuf, queue, crue",Queue,100g
03fc0f05-1afb-4ea8-b921-cb024d1eeda9,"Veau, noix, crue",Noix,100g
131a4981-68f5-48b9-8bb6-5a21941c97af,"Veau, filet, cru",Filet,100g
eb43558e-24ba-41f1-9148-0bc1f33e3c13,"Veau, steak haché 20% MG, cru",Steak haché,100g
c6b32c96-893e-446a-b048-406c603cabf9,"Poulet, cuisse, viande et peau, cru",Cuisse,100g
80cb0a8e-deaa-47d3-8569-f95c8e7fcf62,"Veau, poitrine, crue",Poitrine,100g
787378ae-7ca8-4d1e-8a45-44ca2bbe64cb,"Veau, rôti, cru",Rôti,100g
dddf40b7-cf31-4cef-817e-4536be14e5a0,"Veau, épaule, crue",Épaule,100g
41ad83eb-44df-4f20-b272-4e39d980e4f0,"Poulet, filet, sans peau, cru",Filet,100g
b0764e86-dd9c-44ef-bf21-6875a4b23072,"Veau, jarret, cru",Jarret,100g
b5b1d9bb-6f59-442b-9c59-cf04988032cb,"Porc, épaule, crue",Épaule,100g
b46ea323-3b8a-4f03-b1d5-5a0819519f8f,"Porc, longe, crue",Longe,100g
d04e6994-5469-44f9-9370-3979dcc80215,"Porc, jarret, cru",Jarret,100g
dfd07132-9f97-4c0a-bf7d-68244e2191be,"Porc, côte, crue",Côte,100g
91416f74-49dd-4796-be78-87cfa57cac6c,"Porc, rouelle de jambon, crue",Rouelle,100g
14daee02-4263-407f-b571-dfc75a6ad4ee,"Porc, filet, maigre, cru",Filet,100g
d4ebf888-b5e7-4b17-b33d-63ad82d846cc,"Porc, filet mignon, cru",Filet mignon,100g
b67d958e-977c-4c05-8c83-27fdbe9c83f8,"Porc, rôti, cru",Rôti,100g
051da536-67cd-4861-b129-eb16e103a2b0,"Porc, échine, crue",Échine,100g
85f1636c-a683-4ea0-9e94-40457d478ae5,"Porc, travers, cru",Travers,100g
14b9f06f-d63e-4121-8458-07db79bbcbbb,"Porc, escalope de jambon, crue",Escalope,100g
836808ab-8f68-4f27-857b-bd1b4494dbee,"Porc, bardière découennée, crue",Partie,100g
d56a6901-daf2-485a-8283-7e33abb65791,"Porc, gorge, découennée, crue",Partie,100g
4f8bd2da-3189-43ae-9fdc-2405ef972735,"Porc, hachage sans jarret, sans bateau, découenné, dégraissé, désossé, cru",Partie,100g
b2579320-6566-4c26-acfc-a16ea241adce,"Porc, jambon sans jarret, sans bateau, découenné, dégraissé, désossé, cru",Jambon,100g
407e0ad0-5c41-4573-9cd3-0ea6bbea2ff7,"Porc, jambonneau arrière, découenné, dégraisssé, désossé, cru",Jambonneau,100g
e467a74f-e8f6-4ae4-a9a2-d127d8dcded4,"Porc, maigre 90/10, cru",Partie maigre,100g
9224f2aa-eabb-456d-81a1-f43d60bed3c5,"Porc, palette, découennée, dégraissée, désossée, crue",Palette,100g
0617c9ca-e4ff-464e-acd5-726edd3ff532,"Porc, poitrine cutter, sans mouille, crue",Poitrine,100g
c6be84e2-3699-4dbe-a4ef-f87519e5b66b,"Porc, rôti filet avec chaînette, cru",Rôti,100g
81b4ff36-503b-41f1-be1e-cacb83ddcbbf,"Poulet, viande, crue",Viande,100g
30be686b-4b4c-416e-95c7-48d1030fcf99,"Poulet fermier, viande et peau, cru",Poulet fermier,100g
03820ca4-fd04-4ad5-a49d-ffbfc9bf2faa,"Poulet, viande et peau, cru",Poulet,100g
edb72bf4-862d-4cb5-9a4d-f8272df0c9b4,"Poulet, haut de cuisse, viande, cru",Haut de cuisse,100g
02911d23-d41e-4285-bfa9-38bd32306f1d,"Poulet, poitrine, viande et peau, cru",Poitrine,100g
6b3193f4-d6c4-4a50-a1b9-66f3e44ca591,"Poulet, cuisse, viande et peau, cru, label rouge",Cuisse,100g
7db19a8c-186a-41d1-b0eb-a953d99efdaf,"Dinde, viande, crue",Viande,100g
35688e41-d2e6-4032-9a27-f8170042167b,"Dinde, escalope, crue",Escalope,100g
f7abc0f1-942a-4d5e-9878-84bc5847d3d3,"Dinde, cuisse, viande et peau, crue",Cuisse,100g
1cfeb5e0-a4de-4fbf-a589-503f373df8fd,"Dinde, cuisse, viande sans peau, crue",Cuisse,100g
48ef4984-2744-4ac3-b6aa-c79d29dc9f4f,"Poulet, filet, sans peau, cru, bio",Filet,100g
d095b66f-624c-4c97-9db7-ff90cf25724e,"Poulet, filet, sans peau, cru, label rouge",Filet,100g
b9a269f0-3ee2-4533-a5f6-5d0538dcbf72,"Mouton, épaule, crue",Épaule,100g
da2a768c-ac2b-4dd2-a834-91cf2872dc15,"Agneau, côtelette, crue",Côtelette,100g
f6cc482c-df78-449d-8d9f-362dc0df417d,"Agneau, gigot, cru",Gigot,100g
e6923fd9-3344-4754-939f-86a04852aeb3,"Agneau, épaule, crue",Épaule,100g
94aca410-2cd4-44f1-8a88-adfdb0f8f868,"Agneau, épaule, maigre, crue",Épaule maigre,100g
5fbf1eb4-a531-450b-83f7-935d24c986db,"Agneau, selle, crue",Selle,100g
fa3b6f3b-ed6a-44ba-9e3b-04a2e70a5857,"Agneau, côte filet, crue",Côte filet,100g
846d406c-ae24-45f6-ac1f-9a072a3dad8f,"Agneau, côte première, crue",Côte première,100g
7083e707-2951-4b60-bafb-07be79d93457,"Agneau, côte ou côtelette, crue (aliment moyen)",Côte ou côtelette,100g
7f244f75-1234-40f5-be51-2c27602ae3bb,"Agneau, côte découverte, crue",Côte découverte,100g
531f95cf-f696-4b49-9147-46fa64012747,"Chevreuil, cru",Viande,100g
97aa78a6-fa71-44da-92dd-33d0460bb374,"Cerf, cru",Viande,100g
7300c8f6-741f-4f50-858d-ae2e6d43403d,"Faisan, viande, cru",Viande,100g
530ba1a0-6353-4266-94c3-04ca76b1ec70,"Faisan, viande et peau, cru",Viande et peau,100g
b4bb5900-21f5-4682-88f6-79b048a0ebc6,"Lapin, viande crue",Viande,100g
7f8bad02-1eaf-4790-ab35-7362e2688e0a,"Poule, viande et peau, crue",Viande et peau,100g
64922ced-29e1-446e-900c-16c8e43a0c4e,"Poule, viande ,crue",Viande,100g
c9ac4538-a6f5-49c3-b65c-2682d7733ea3,"Poule, cuisse, crue",Cuisse,100g
aa44f68a-2cd4-4263-98f6-6999f8334c54,"Chapon, viande et peau, cru",Viande et peau,100g
f2551bdf-8407-40f4-8780-ae3792f429b1,"Caille, viande et peau, crue",Viande et peau,100g
5b662055-710c-492b-8e13-a4bb5a675f97,"Caille, viande, crue",Viande,100g
c1044444-b964-4092-b7e8-321042fafcc6,"Canard, viande, crue",Viande,100g
ac99fc0b-f976-4921-8324-420624723b90,"Canard, viande et peau, cru",Viande et peau,100g
2a865a19-f378-4351-a7d1-a63bffdad6e1,"Canard, magret, cru",Magret,100g
c99a7464-5a0f-453f-9e32-f437fb391c63,"Pigeon, cru",Viande,100g
2b0af270-76b4-4b50-b6fe-d163fb3890a3,"Pintade, crue",Viande,100g
175afe3c-0490-4449-b9af-767613b0be9f,"Pintade, poitrine, crue",Poitrine,100g
94708c21-5dbe-4037-b5da-49d6fb8b75b3,"Pintade, cuisse, crue",Cuisse,100g
a366bd99-74fe-42c0-a086-189a18a49c4d,"Coeur, boeuf, cru",Partie,100g
b5142dd1-6e16-4c98-92ad-d8780a801c9b,Jambon sec de Parme,Tranche,50g
26fa7f57-a11e-4a6c-83d3-be8efb60fe8c,"Coeur, dinde, cru",Partie,100g
d9daa5b2-5e0b-454a-a37b-658a68d802a7,"Coeur, agneau, cru",Partie,100g
d7aaf267-ea01-46a0-a12d-58fab4463de9,"Coeur, porc, cru",Partie,100g
8338ba4f-facf-478b-b52c-d3f7f5b25397,"Foie, agneau, cru",Partie,100g
acd19f12-45af-4c11-8abd-930789c1f4ac,"Foie, génisse, cru",Partie,100g
93f77189-6d1e-445c-8e7d-4140790e0b4f,"Foie, veau, cru",Partie,100g
78ec07b0-efb8-47bc-bc12-05a08282eef1,"Foie, volaille, cru",Partie,100g
a888969e-261c-44ed-a1f7-ea79d61b5719,"Langue, boeuf, crue",Partie,100g
040721ae-297d-4f20-ab0d-f56de497aaa3,"Langue, porc, crue",Partie,100g
cfea420a-4f68-419d-ab9e-610a669bdc13,"Langue, agneau, crue",Partie,100g
f4a80295-2c2f-493b-b7ce-327e65f68545,"Ris, agneau, cru",Partie,100g
51ca6d1d-b315-4c14-a56e-744d16a203e1,"Ris, veau, cru",Partie,100g
9fa36bfa-8a21-42b5-b913-13b331f8ff2d,"Rognon, boeuf, cru",Partie,100g
2072388e-4a81-4d5d-b8dd-3804aa679ee3,Jambon cru,Tranche,50g
a5484a1c-8ddf-4148-bbab-a0c8d2901f2f,"Rognon, agneau, cru",Partie,100g
8e40aa6a-c4a1-4381-a84f-59a7ec0237a3,Jambon de Bayonne,Tranche,50g
44db0a56-9430-4ac8-901e-509014b7eae9,"Tripes, boeuf, crues",Portion,100g
f8b8c474-2e43-4c20-8afa-e39f6dfb4d3c,"Sang, boeuf, cru",Portion,100g
a38a1249-cab6-4531-acda-b12ec5c4ca5d,"Gésier, poulet, cru",Partie,100g
1749ae69-876d-49eb-a0da-b67d9c7407bb,Jambon persillé en gelée,Portion,100g
24b93fe0-5443-4704-81a7-aa1b887b756a,Jambon de porc à cuire ou Jambon à rôtir/cuire au four,Portion,100g
eb01ca99-17d6-481c-9fc7-7c2160d8fd3e,Filet de bacon,Tranche,30g
93d68ef3-57dd-4bd1-a191-72c256862bc0,"Jambon cuit, fumé",Tranche,50g
c0ee02d3-4cd3-481c-b822-d624425a877d,"Jambon cuit, supérieur",Tranche,50g
3aa64e08-0840-41f0-a2b4-6d7633431eb4,"Jambon cuit, supérieur, avec couenne",Tranche,50g
13bade52-5172-4db9-812a-1fe8f73f4c64,"Jambon cuit, supérieur, découenné",Tranche,50g
ff0cad1f-a74e-4e3b-9e09-a4e944b0516b,Jambon à l'os braisé,Portion,100g
6a6d3e3a-6bba-42ac-8ee2-91afefdba6c2,"Jambon cuit, supérieur, découenné dégraissé",Tranche,50g
42cb4d81-0852-413d-8589-fa64930f0d9c,"Jambon cuit, supérieur, à teneur réduite en sel",Tranche,50g
54f28915-7ab4-4d61-9c4a-e5ba18a9ebcd,"Jambon cuit, choix",Tranche,50g
27ca2c8b-bde0-45f4-8b9d-0ef7f104c50a,"Épaule de porc, cuite, choix, découennée dégraissée",Partie,100g
65bc18d1-44da-4d5f-bc09-bb05b3dcf1b6,Jambon sec,Tranche,50g
30762825-1c20-4306-ae33-171d71db0bf2,"Jambon cuit, choix, découenné dégraissé",Tranche,50g
db633300-5896-434a-8d28-9f11b1d5b1ea,Jambon sec Serrano,Tranche,50g
adeb72fc-cddc-47b3-aa4f-510ecc86d472,"Dés, allumettes, râpé ou haché de jambon",Portion,50g
ffa1fb51-aaaa-47a6-990b-c68d766c9026,"Dés, allumettes, râpé ou haché de jambon de volaille",Portion,50g
bbccea14-86be-42a9-b84c-654e539eb946,"Jambonneau, cuit",Portion,100g
284435a8-215c-497b-89b6-a8d5ef0e624b,Jambon de poulet ou Blanc de poulet en tranche,Tranche,50g
1088cf0e-69f1-43db-99ca-50b0d4319a9a,Jambon de dinde ou Blanc de dinde en tranche,Tranche,50g
19d42e63-73f0-4fdb-aefc-4632c5234ed3,"Jambon cru, fumé",Tranche,50g
5c8a28ad-3b0e-487e-94bd-52f03f2d718e,"Jambon sec, découenné, dégraissé",Tranche,50g
b23a9008-bf13-4473-b64a-1e9034a39d32,Saucisse sèche,Portion,50g
b5452df7-0a39-43de-9006-8d6fcd78baaf,Saucisson sec aux noix et/ou noisettes,Portion,50g
ce80e7a5-2b71-45cb-b87c-3e3b6a0e2bbc,"Chipolata, cuite",Saucisse,60g
2a5886d3-708a-4b99-974d-2180478b3f97,"Saucisse de Toulouse, cuite",Saucisse,100g
45f1e2eb-ced2-4b79-977d-df2f2ee74a06,Rosette ou Fuseau,Tranche,30g
24acd4a5-b31d-4c85-b6c0-f1f59b826725,"Saucisse de Morteau, bouillie/cuite à l'eau",Saucisse,100g
264a0fa3-7a79-4d4b-8932-9b86ce373531,"Saucisse de Toulouse, crue",Saucisse,100g
ff27e016-bc63-42e0-9dfc-afd5e2357785,"Saucisse de volaille, façon charcutière",Saucisse,60 g
07e452e8-1085-4f04-9d12-bf987096364d,Saucisse de Montbéliard,Saucisse,125 g
4e9056a3-e3fb-4a3e-a68b-ac62a64f1018,"Chipolata, crue",Chipolata,60 g
6a212992-87b2-4d02-94ee-8efee6f6c688,"Chair à saucisse, pur porc, crue",Portion,100 g
7d0deffa-9b5f-4c3a-877c-39058734f69f,"Saucisse de volaille, type Knack",Saucisse,45 g
3ebb38c2-abab-43e7-9070-c19ff0f7e2cc,Saucisse de Francfort,Saucisse,45 g
347d9ba7-c39b-4a33-9a9c-ec9e162e229d,"Merguez, crue",Merguez,70 g
06280214-b226-48a0-b5d2-6047f3a85ed1,"Merguez, boeuf et mouton, cuite",Merguez,70 g
3f73d669-610d-4c8f-a8b8-943b6938aeaf,Saucisse de foie,Tranche,50 g
5ef0be4f-9db2-4a4a-a089-d7fbccd7995d,Saucisse de Strasbourg ou Knack,Saucisse,45 g
337e9f03-3017-4d67-b5d9-f0bf65b0c31e,Saucisse cocktail,10 saucisses,50 g
ece91121-7788-4628-a164-9ef9bf2a8cf4,Saucisse de jambon pur porc,Tranche,35 g
fd864e5e-cf16-4625-a478-ea1e11199d4a,Saucisse (aliment moyen),Portion,100 g
bc234af6-ab04-4459-8af0-4e9529206ff7,Pâté ou terrine de campagne,Tranche,35 g
6607ebb7-2e40-4b3c-b57d-75f8bd33df1e,Pâté breton,Tranche,35 g
2e7dedfe-0dcb-4ca1-bb8b-006cf5ddf99e,Terrine de canard,Tranche,35 g
aceefd45-0869-43af-aeae-a4727ff94776,Rillettes de canard,Portion,35 g
31f8e307-7775-48e8-9c39-468f1cbde961,Terrine de lapin,Tranche,35 g
9d40cb5c-893e-4272-b1d3-b6cdc02e4c57,Pâté de gibier,Tranche,35 g
c0d4d222-0f31-4813-9d21-aea5e4d283d9,Pâté ou terrine aux champignons (forestier),Tranche,35 g
7a676d76-af19-4c61-a874-93dcf561e5d1,Pâté de foie de porc,Tranche,35 g
66c1659b-25a0-4274-b7b3-3984d075e876,Mousse de foie de porc supérieure ou Crème de foie,Portion,35 g
ff50f511-038a-4efa-8803-85eb086f48a9,Mousse de foie de porc,Portion,35 g
7b23d0cc-911c-41f7-a6ff-7b3cae273d35,Mousse de canard,Portion,35 g
c1100269-1c8b-4fcc-886f-0337df1af779,Pâté de foie de volaille,Tranche,35 g
3af48974-d0a3-47c1-8b0f-0cfe0e70f2e5,Pâté (aliment moyen),Tranche,35 g
a0fb6ec4-8288-45a3-8cf4-ba2678f65056,Pâté en croûte,Tranche,50 g
4c77e18b-abe9-403f-8282-2a6597b34e7e,Rillettes pur porc,Portion,35 g
dc2c20de-fdf4-4042-9c11-7bf7c3fa4dc0,Rillettes de poulet,Portion,35 g
75b4a877-0c8d-4a07-b361-af1e420fcc9c,"Quenelle de veau, en sauce",Quenelle,80 g
4c8c1029-89b5-4db4-948d-e6f858ac6eb7,"Quenelle de volaille, crue",Quenelle,80 g
86d64e5c-bff5-4583-8505-1e925c99be10,"Quenelle de volaille, en sauce",Quenelle,80 g
0bce22d6-deb1-4be7-b4c6-2173cc35112d,"Quenelle de poisson, en sauce",Quenelle,80 g
658366bc-e6dd-4d31-8398-8ed58a3c5a4e,"Quenelle de poisson, crue",Quenelle,80 g
8d8a8b7b-cd3c-4b1d-ad21-ea793af1e9dc,Confit de canard,Cuisse,100 g
21333c18-0fa7-472e-a43b-8b340563e5a1,"Foie gras, canard, entier, cuit",Tranche,50 g
b5a0cb5b-d498-4a80-ac0d-4856884305de,"Foie gras, canard, bloc, sans morceaux",Portion,50 g
b865e873-2218-4a75-9943-3eddb4289e0f,"Foie gras, canard, bloc, 30% de morceaux",Portion,50 g
dc29f821-6eba-4a86-b41a-ccd0e2f65216,"Foie gras de canard, cru",Portion,50 g
63a340c9-99d3-4f24-8ef7-b051f0a8003f,"Foie gras, canard, bloc (aliment moyen)",Portion,50 g
4583eaf6-5f9d-43ea-85c5-899ffae6bb17,Galantine (aliment moyen),Tranche,50 g
9efe3972-49c5-4069-a436-676b472a52fd,Roulade de porc pistachée,Tranche,50 g
7369cc93-3d05-4766-8709-d5f7b22a35e1,Museau de boeuf en vinaigrette,Portion,100 g
bf813b64-3767-4d1f-96ff-245df6bf7293,Jambon en croûte,Tranche,100 g
aac4779a-fbe9-493d-8aef-c974320841b1,Fromage de tête,Tranche,50 g
eecc3ac0-1d8a-47b5-b80e-f2a878b602f7,Museau de porc vinaigrette,Portion,100 g
d5af291e-d799-4f93-98e8-5dc4cbe00b3d,"Andouille, réchauffée à la poêle",Tranche,50 g
c275ae3e-9f60-4c75-b12f-c0316fa8ac69,"Andouillette, à cuire",Andouillette,100 g
ee3a9168-e429-4bf7-9550-a1df16aae462,"Andouillette, sautée/poêlée",Andouillette,100 g
130ce109-867a-47df-b897-b680faac1275,"Andouillette de Troyes, à cuire",Andouillette,100 g
6b2bb58e-adf9-463f-bdbe-0d78e8fa0176,"Boudin noir, à cuire",Tranche,100g
54e8e1c6-ebe0-41af-bb23-08ebd25c3216,"Boudin noir, sauté/poêlé",Tranche,100g
34e68a0d-23c9-4303-924d-685104b33ec0,"Boudin, sauté/poêlé (aliment moyen)",Tranche,100g
85f5ce54-e69c-4614-b5fc-d809db9e2a2e,"Boudin blanc truffé, à cuire",Tranche,100g
0e0ff351-22e8-43f4-b9c6-d3a7f0ea3d8a,"Lardon nature, cru",Portion,50g
92304ba7-4b45-4675-acf5-dd43fbdb138e,"Poitrine de porc, fumée, crue",Tranche,100g
aff8b82a-13c6-49de-a6d5-43731fdfb1a8,Bresaola,Tranche,50g
300b6240-3dd1-4103-88f7-c6ef72b134bd,"Corned-beef, appertisé",Portion,100g
2df8075f-2134-4c88-b281-13e06fc9f0a6,"Lardon fumé, cru",Portion,50g
57693ea6-fc9b-41b8-9b0f-10e2301afa32,"Lardon fumé, cuit",Portion,50g
f733745c-e843-4a52-800a-f7a3b6859e1b,Viande des Grisons,Tranche,50g
61b6f876-7d6f-4215-a76a-5cf81716a4e6,Saucisson de Paris,Tranche,50g
42d97c40-0c14-4c1a-995a-a8c0c38279e1,"Saucisson brioché, cuit",Part,75g
77808a0a-412e-4577-8212-b37b79f15b70,Cervelas,Tranche,50g
fe5bee8f-cd6b-4304-9286-0ac03b75e17a,Cervelas obernois,Tranche,50g
1e66c038-315e-479b-9668-be334baa4749,"Mortadelle, pur porc",Tranche,50g
9a0ff4ec-535d-4da5-8572-419f00f2c72a,"Mortadelle, porc et boeuf",Tranche,50g
848c02a6-d16f-4aed-b3ae-bb4dec3aadd7,Mortadelle pistachée pur porc,Tranche,50g
31272e29-93ca-4414-a2b3-6bbe1fc62056,Salami pur porc,Tranche,50g
5a185b0e-fdf5-49b5-b53a-c9b17065eff4,"Spécialité végétale type jambon cuit, préemballée",Tranche,30g
fb2e5391-8d63-484b-b6fa-854befd6b9cc,"Spécialité végétale type pâté, préemballée",Portion,50g
11c9ac64-ef38-4a4c-83ff-afab0fcfa861,"Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée",Unité,75g
bc7b1c7c-47e0-4b8f-bf31-305dcde715a1,"Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée",Unité,75g
970db895-9a3c-4a5b-9d72-b1c50a66ded3,"Saucisse végétale au blé ou seitan, préemballé",Unité,75g
549b90f4-6d79-4e65-8c93-eefd47f9936e,"Pêche, sèche",Unité,40g
c778c66e-0d6f-4d49-b1b7-cf73ce5311d3,Omelette au fromage,Part,150g
aa5f6a45-11f5-4742-83d0-fe9abd49a3d9,Omelette aux lardons,Part,150g
94cdfe4d-a83f-40d6-aff7-ed79cadd4738,"Tortilla espagnole aux oignons (omelette aux pommes de terre et oignons), préemballée",Part,150g
8f7ebcff-7bc8-4f03-b493-4fc5690f2726,"Omelette, garnitures diverses : légumes, fromages, viandes... (aliment moyen)",Part,150g
9c7c8e76-50a1-4465-bd55-35efac3ad1d3,"Semoule au lait, rayon frais",Portion,125g
d398f74d-ad60-460a-be76-4fd583682e2d,"Boisson lactée, lait fermenté ou yaourt à boire, aromatisé, sucré",Verre,200ml
ba5cc926-127f-4381-8e87-0033ff80cb95,"Lentille, germée",Portion,50g
d7ca5c43-2209-47f9-94dc-2f86bb4d13ee,Chaource,Part,30g
e19ff649-3d1e-4ba3-a8fd-97a8e8625972,"Boisson lactée, lait fermenté ou yaourt à boire, aux fruits, sucré",Verre,200ml
e4d726a5-59ee-4b88-9b9d-c78619086e87,"Lupin, graine crue",Portion,50g
820b4810-9ad0-469c-b9d6-e4b1de11d8ad,"Haricot mungo, sec",Portion,50g
a5a3ca40-4b67-428d-95ed-14bbb9e60266,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus",Pot,125g
32d7bbd2-7c8c-4e53-92ce-41d73dbac306,"Haricot flageolet, vert, sec",Portion,60g
517aac78-1256-493c-a12c-c378927d974d,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus",Pot,125g
250cb7ec-3088-411c-8661-4b5d918bb998,"Groseille à maquereau, crue",Portion,100g
2b2c757c-515b-4001-bb34-92e57f08cef2,"Lait demi-écrémé, UHT, enrichi en vitamine D seulement",Verre,200ml
5f62a3da-5ccf-4188-acd1-2779ab3da1a6,"Pâte brisée, crue",Part,50g
92479847-370f-4ea4-8e5a-0b078e94576b,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus",Pot,125g
1503da23-bdb0-4367-915f-5947b0ef75fa,"Sureau, baie, crue",Poignée,30g
a13c7c2b-a517-4f0c-ae5c-9b75af36ece6,"Riz au lait, rayon frais",Portion,125g
dbd3621a-ab6d-45da-b9d4-332c0d0c64a7,"Yaourt à la grecque, au lait de brebis",Pot,150g
adb39ce5-5d21-49a7-a767-bbffe55fa2af,"Mûre (de ronce), surgelée, crue",Portion,100g
1ed03918-d9b6-42a4-8032-41a942168011,"Yaourt, lait fermenté ou spécialité laitière, aromatisé, avec édulcorants, 0% MG",Pot,125g
03451f41-66fd-47cc-92e8-a552c9915177,"Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré",Pot,125g
e483a39b-4c0e-4b2d-8a7f-8f0dee507a4f,"Yaourt, lait fermenté ou spécialité laitière, aux copeaux de chocolat, à la crème, sucré",Pot,150g
cb98f19b-cd7b-4509-8d42-0ef4c0a58431,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG",Pot,125g
2a409290-6bad-47cc-8cb4-fa61d1e9b1b8,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré",Pot,125g
b8425a1f-dfe3-4af2-b11e-4469247c16ac,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, à la crème",Pot,150g
2585c882-33e2-4ad1-8729-c822902b6add,"Yaourt, lait fermenté ou spécialité laitière, nature",Pot,125g
ddc3c041-7395-4f0e-ab67-bb411b5951fe,Yaourt ou spécialité laitière nature (aliment moyen),Pot,125g
f3153370-bcd6-4d05-8f0e-5d4901573a93,Yaourt ou spécialité laitière nature ou aux fruits (aliment moyen),Pot,125g
94406006-cf8b-4f77-a819-45d9cac66177,Yaourt ou spécialité laitière aux fruits (aliment moyen),Pot,125g
ecf9179f-abf2-4702-88ad-0d97e7315942,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, avec édulcorants (aliment moyen)",Pot,125g
ceff2c85-0065-409f-b78b-4d7b5bffae16,"Crème dessert au chocolat, appertisée",Portion,125g
3ea344ac-109e-435d-8feb-0e64ed0a1591,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, sucré (aliment moyen)",Pot,125g
6fd73b32-78d4-4847-a412-5fdab35e0d4e,"Crème brûlée, rayon frais",Portion,100g
5c33c90d-3ea3-47c9-9c5f-4953d1d75173,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, sucré, non allégé en MG (aliment moyen)",Pot,125g
a32b6a24-fd3a-4718-87fb-fc39b9d0e7de,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits (aliment moyen)",Pot,125g
992f1f6d-4fc6-4c57-884e-2dcfab7988a7,"Lait fermenté à boire, nature, maigre",Bouteille,250ml
61c934fc-7996-49f0-b460-f4539475c2f9,"Champignon noir, séché",Poignée,30g
30ef335c-a1e2-421e-b4f3-45f4cd63bde8,"Fromage blanc nature, 0% MG",Pot,125g
8dd4bead-47c2-4757-b81e-80f34a8cbecd,Galette de maïs soufflé,Galette,10g
074c7cb4-f41c-437e-85fd-9fa4bc426a5e,"Boudin blanc, à cuire",Boudin,100g
4490573c-88de-4330-a835-10d414e764e6,"Courge doubeurre (butternut), pulpe, cuite",Portion,150g
2de50d8d-b605-4a22-a888-a8a5d688eaff,"Fromage blanc nature, 3% MG environ",Pot,125g
05a5cb15-bd92-44a8-a503-1a441675bd6a,"Fromage blanc nature, gourmand, 8% MG environ",Pot,125g
e3e6fc8d-b6af-4551-867d-b92f8e456a36,"Fromage frais type petit suisse, aux fruits, 2-3% MG",Pot,60g
7340357c-e0a0-4be4-ab76-d69c5f20b20a,"Fromage frais type petit suisse, nature, 4% MG environ",Pot,60g
16ab1798-e288-4c0c-a439-44c1e48f0c0b,"Fromage frais type petit suisse, nature, 10% MG environ",Pot,60g
1f1ef9db-37d2-4413-b0dd-9b3d3fb8bf72,"Lait de poule, sans alcool",Verre,200ml
c79aa0b0-ff59-4d30-8d40-e8f2014ec972,"Fromage frais type petit suisse, aromatisé ou aux fruits, 2-3% MG, enrichi en calcium et vitamine D",Pot,60g
f055ac61-2207-4b9e-88c4-a5db524463e0,"Crème dessert, allégée en MG, rayon frais",Portion,125g
e8dcd4ce-8a4b-4bbb-8c87-a4b3dda98c57,"Flan aux oeufs, rayon frais",Portion,100g
ee6bed89-d401-46fb-9e5e-50fa94262a7c,"Lait gélifié aromatisé, nappé caramel, rayon frais",Portion,125g
bb487829-5ca9-4a43-b3af-9a9847607eb5,"Panna cotta, avec préparations de fruits ou caramel, rayon frais",Portion,100g
c50952b7-90a9-4ea7-ab70-7fef714a4585,"Gâteau de riz au caramel, rayon frais",Portion,125g
fe74810f-4ea9-44cb-ad53-57b5c6e12a40,"Milk-shake, provenant de fast food",Verre,300ml
